taxonomy_id	name	rank	LS-67	LS-35	LS-55	LS-65	LS-76	LS-93	LS-63	LS-85
1932669	Chryseobacterium sp. JV274	species	0	0	1	0	0	0	0	0
2864040	Chryseobacterium sp. LJ668	species	0	0	1	1	0	0	2	0
2487063	Chryseobacterium sp. G0162	species	0	0	1	0	0	0	0	0
1241981	Chryseobacterium lactis	species	0	0	22	12	16	0	0	0
1324352	Chryseobacterium gallinarum	species	0	0	20	2	3	0	0	0
1685010	Chryseobacterium glaciei	species	0	0	3	0	2	2	1	0
250	Chryseobacterium gleum	species	0	0	1	0	1	0	0	0
266748	Kaistella antarctica	species	0	0	1	0	0	0	0	0
1756150	Elizabethkingia ursingii	species	0	0	12	14	14	2	16	0
172045	Elizabethkingia miricola	species	0	0	1	0	1	0	0	0
2816357	Flavobacterium endoglycinae	species	0	0	2	3	0	1	0	0
2614441	Flavobacterium sp. LPB0248	species	0	0	1	0	0	0	0	0
2748320	Flavobacterium inviolabile	species	0	0	5	7	5	0	3	0
459526	Flavobacterium anhuiense	species	0	0	1	5	0	0	0	2
76832	Myroides odoratimimus	species	0	0	8	2	1	0	0	0
279359	Christiangramia echinicola	species	0	0	6	1	0	0	0	0
2686361	Polaribacter sp. L3A8	species	0	0	1	0	0	0	0	0
1942464	Cellulophaga sp. HaHaR_3_176	species	0	0	1	0	0	0	0	0
669041	Tenacibaculum dicentrarchi	species	0	0	1	48	0	0	21	2
363408	Nonlabens	genus	0	0	0	0	0	1	0	0
331648	Nonlabens spongiae	species	0	0	2	0	0	0	0	0
2647285	unclassified Lacinutrix	no rank	0	0	0	0	0	0	0	0
2653681	Lacinutrix sp. WUR7	species	0	0	2	6	0	0	0	0
2069432	Tamlana carrageenivorans	species	0	0	1	0	0	0	0	6
2614803	unclassified Tamlana	no rank	0	0	0	0	0	0	0	0
1630406	Tamlana sp. s12	species	0	0	1	0	0	0	0	1
101385	Aequorivita sublithincola	species	0	0	0	0	0	0	0	0
746697	Aequorivita sublithincola DSM 14238	strain	0	0	2	0	0	0	0	1
252306	Robiginitalea	genus	0	0	0	0	0	0	0	0
252307	Robiginitalea biformata	species	0	0	0	0	0	0	0	0
313596	Robiginitalea biformata HTCC2501	strain	0	0	2	0	0	3	0	0
2045416	Oceanihabitans	genus	0	0	0	0	0	0	0	0
2631961	unclassified Oceanihabitans	no rank	0	0	0	0	0	0	0	0
2529032	Oceanihabitans sp. IOP_32	species	0	0	1	0	0	0	5	0
2049301	Changchengzhania	genus	0	0	0	0	0	0	0	0
2049305	Changchengzhania lutea	species	0	0	1	0	0	0	0	0
2528203	Bacteroides sp. A1C1	species	0	0	1	0	0	0	2	0
2709390	Bacteroides sp. ZJ-18	species	0	0	1	0	0	0	0	0
2650157	Bacteroides zhangwenhongii	species	0	0	2	2	0	0	0	1
46506	Bacteroides stercoris	species	0	0	2	0	0	2	0	1
291645	Bacteroides nordii	species	0	0	1	12	1	5	7	3
290053	Bacteroides helcogenes	species	0	0	0	0	0	0	0	0
693979	Bacteroides helcogenes P 36-108	strain	0	0	1	0	0	0	0	0
387090	Phocaeicola coprophilus	species	0	0	1	2	0	0	4	0
1177574	Prevotella jejuni	species	0	0	2	0	0	0	0	0
76123	Hoylesella enoeca	species	0	0	1	0	0	0	0	1
2093856	Butyricimonas faecalis	species	0	0	2	0	0	0	0	0
544645	Butyricimonas virosa	species	0	0	1	0	0	1	1	0
2714926	Dysgonomonas sp. HDW5A	species	0	0	1	0	0	3	2	0
46503	Parabacteroides merdae	species	0	0	1	0	0	0	0	1
2761579	Hymenobacter sediminicola	species	0	0	2	0	0	0	1	1
1850093	Hymenobacter nivis	species	0	0	1	1	0	0	1	1
2639626	unclassified Rufibacter	no rank	0	0	0	0	0	0	0	0
1379909	Rufibacter sp. DG15C	species	0	0	4	2	0	0	6	0
2861765	Dyadobacter sp. NIV53	species	0	0	2	0	0	0	0	0
367791	Flammeovirga yaeyamensis	species	0	0	2	0	0	0	0	0
259	Sphingobacterium thalpophilum	species	0	0	76	19	30	0	0	0
2886510	Sphingobacterium paramultivorum	species	0	0	4	0	2	0	0	0
2795738	Sphingobacterium sp. UDSM-2020	species	0	0	2	0	0	0	1	0
561061	Sphingobacterium psychroaquaticum	species	0	0	2	0	2	0	0	0
652787	Mucilaginibacter mallensis	species	0	0	1	3	0	0	0	0
1234841	Mucilaginibacter xinganensis	species	0	0	1	0	0	2	0	0
458033	Chloracidobacterium thermophilum	species	0	0	1	0	0	2	2	0
1137606	Leptospira mayottensis	species	0	0	0	0	0	0	0	0
1192864	Leptospira mayottensis 200901116	strain	0	0	2	0	0	0	0	0
1511648	Defluviitoga	genus	0	0	0	0	0	0	0	0
1006576	Defluviitoga tunisiensis	species	0	0	1	1	0	0	0	4
75906	Thermocrinis ruber	species	0	0	1	0	0	2	0	0
168657	Hydrogenobaculum	genus	0	0	0	0	0	0	0	0
2622382	unclassified Hydrogenobaculum	no rank	0	0	3	0	0	2	1	0
2647298	unclassified Hydrogenobacter	no rank	0	0	0	0	0	0	0	0
1632019	Hydrogenobacter sp. T-8	species	0	0	1	0	0	0	0	0
49928	unclassified Bacteria	no rank	0	0	0	0	0	0	0	0
883811	Isorropodon fossajaponicum symbiont	species	0	0	0	0	0	0	0	0
1235284	Isorropodon fossajaponicum endosymbiont JTNG4	isolate	0	0	1	0	0	0	0	0
5062	Aspergillus oryzae	species	0	0	0	0	0	0	0	0
510516	Aspergillus oryzae RIB40	strain	0	0	4	5	3	0	2	1
45286	Eremothecium sinecaudum	species	0	0	2	5	0	0	1	1
27288	Naumovozyma castellii	species	0	0	0	0	0	0	0	0
1064592	Naumovozyma castellii CBS 4309	strain	0	0	3	0	0	0	1	0
451866	Taphrinomycotina	subphylum	0	0	0	0	0	0	0	0
147554	Schizosaccharomycetes	class	0	0	0	0	0	0	0	0
34346	Schizosaccharomycetales	order	0	0	0	0	0	0	0	0
4894	Schizosaccharomycetaceae	family	0	0	0	0	0	0	0	0
4895	Schizosaccharomyces	genus	0	0	0	0	0	0	0	0
4896	Schizosaccharomyces pombe	species	0	0	39	24	27	0	1	0
523844	Methanosarcina thermophila TM-1	strain	0	0	2	6	0	6	3	6
1932004	Haloarcula taiwanensis	species	0	0	2	0	0	0	0	0
416273	Natronomonas moolapensis	species	0	0	0	0	0	0	0	0
268739	Natronomonas moolapensis 8.8.11	strain	0	0	1	0	0	0	3	0
1407499	Halobacterium hubeiense	species	0	0	2	0	0	0	1	0
2739057	Halorubrum salinarum	species	0	0	4	0	0	0	0	0
35746	Haloferax gibbonsii	species	0	0	1	0	0	3	0	1
2876190	Haloprofundus salilacus	species	0	0	1	0	0	0	0	0
2871694	Natrinema sp. SYSU A 869	species	0	0	1	0	1	0	1	0
62320	Haloterrigena turkmenica	species	0	0	0	0	0	0	0	0
543526	Haloterrigena turkmenica DSM 5511	strain	0	0	2	1	2	2	0	2
2256	Natronobacterium	genus	0	0	0	0	0	0	0	0
44930	Natronobacterium gregoryi	species	0	0	0	0	0	0	0	0
797304	Natronobacterium gregoryi SP2	strain	0	0	1	0	0	1	0	0
145262	Methanothermobacter thermautotrophicus	species	0	0	0	0	0	0	0	0
187420	Methanothermobacter thermautotrophicus str. Delta H	strain	0	0	1	0	0	0	0	0
2016361	Thermococcus henrietii	species	0	0	2	2	0	10	4	7
2586643	Thermococcus indicus	species	0	0	1	0	0	0	0	0
163003	Thermococcus cleftensis	species	0	0	1	0	0	0	0	0
172049	Thermococcus sibiricus	species	0	0	0	0	0	0	0	0
604354	Thermococcus sibiricus MM 739	strain	0	0	1	0	0	3	0	1
195522	Thermococcus nautili	species	0	0	1	1	0	0	0	0
2320	Methanopyrus kandleri	species	0	0	0	0	0	0	0	0
190192	Methanopyrus kandleri AV19	strain	0	0	1	4	0	4	1	17
2017961	Sulfodiicoccus	genus	0	0	0	0	0	0	0	0
1670455	Sulfodiicoccus acidiphilus	species	0	0	1	0	0	0	0	0
2270	Thermoproteus	genus	0	0	0	0	0	0	0	0
2271	Thermoproteus tenax	species	0	0	0	0	0	0	0	0
768679	Thermoproteus tenax Kra 1	strain	0	0	1	0	0	1	0	0
1104324	Pyrobaculum ferrireducens	species	0	0	1	0	1	0	2	0
1747776	Cuniculiplasmataceae	family	0	0	0	0	0	0	0	0
1747777	Cuniculiplasma	genus	0	0	0	0	0	0	0	0
1673428	Cuniculiplasma divulgatum	species	0	0	3	0	3	2	0	2
90142	Ferroplasmaceae	family	0	0	0	0	0	0	0	0
74968	Ferroplasma	genus	0	0	0	0	0	2	0	0
97393	Ferroplasma acidarmanus	species	0	0	0	0	0	0	0	0
333146	Ferroplasma acidarmanus Fer1	strain	0	0	1	0	0	0	0	0
2752534	unclassified Eurybiavirus	no rank	0	0	0	0	0	0	0	0
445696	Prochlorococcus phage P-HM2	no rank	0	0	2	0	0	0	0	0
1980936	Marthavirus	genus	0	0	3	0	2	0	0	0
2734152	Vellamovirus rhodeisland44	species	0	0	0	0	0	0	0	0
1278485	Cyanophage S-RIM44	no rank	0	0	1	0	0	0	0	0
1305708	Clostridium phage vB_CpeS-CP51	species	0	0	6	2	10	0	0	0
2733210	Sashavirus	genus	0	0	0	0	0	0	0	0
2734275	Sashavirus sasha	species	0	0	0	0	0	0	0	0
1913114	Salmonella phage vB_SenS_Sasha	no rank	0	0	1	0	0	0	0	0
2772082	uncultured phage cr60_1	no rank	0	0	1	0	0	0	0	0
2731974	Sednavirus	genus	0	0	3	0	6	0	0	0
2731926	Aegirvirus	genus	0	0	0	0	0	0	0	0
2733888	Aegirvirus SCBP42	species	0	0	0	0	0	0	0	0
461711	Synechococcus phage S-CBP42	no rank	0	0	1	0	0	1	0	0
1513234	Cafeteriavirus	genus	0	0	0	0	0	0	0	0
1513235	Cafeteria roenbergensis virus	no rank	0	0	0	0	0	0	0	0
693272	Cafeteria roenbergensis virus BV-PW1	no rank	0	0	9	4	1	2	9	5
2732529	Tectiliviricetes	class	0	0	0	0	0	0	0	0
2732559	Rowavirales	order	0	0	0	0	0	0	0	0
10508	Adenoviridae	family	0	0	0	0	0	0	0	0
10509	Mastadenovirus	genus	0	0	1	0	0	0	0	0
129951	Human mastadenovirus C	species	0	0	2	0	0	0	0	0
2732396	Orthornavirae	kingdom	0	0	0	0	0	0	0	0
2732406	Kitrinoviricota	phylum	0	0	0	0	0	0	0	0
2732461	Alsuviricetes	class	0	0	0	0	0	0	0	0
2732544	Martellivirales	order	0	0	0	0	0	0	0	0
39740	Bromoviridae	family	0	0	0	0	0	0	0	0
12300	Bromovirus	genus	0	0	0	0	0	0	0	0
12302	Brome mosaic virus	species	0	0	2	0	0	0	0	0
186616	environmental samples	no rank	0	0	0	0	0	0	0	0
1868660	uncultured Mediterranean phage	species	0	0	1	2	0	0	1	0
696747	Arthrospira platensis NIES-39	strain	0	0	0	2	0	0	0	0
2596745	Limnospira	genus	0	0	0	0	0	0	0	0
147322	Limnospira indica	species	0	0	0	0	0	0	0	0
376219	Limnospira indica PCC 8005	strain	0	0	0	4	0	0	8	0
1453359	Candidatus Atelocyanobacterium	genus	0	0	0	0	0	0	0	0
713887	Candidatus Atelocyanobacterium thalassa	species	0	0	0	0	0	0	0	0
1453429	Candidatus Atelocyanobacterium thalassa isolate ALOHA	isolate	0	0	0	1	0	0	0	0
244599	Raphidiopsis	genus	0	0	0	0	0	0	0	0
312883	Raphidiopsis curvata	species	0	0	0	0	0	0	0	0
1973482	Raphidiopsis curvata NIES-932	strain	0	0	0	11	0	0	9	0
2490939	Anabaena sp. YBS01	species	0	0	0	1	0	0	0	0
1973475	Nostoc sp. NIES-2111	species	0	0	0	5	1	0	3	0
195250	Synechococcus sp. PCC 7336	species	0	0	0	1	0	0	0	2
167546	Prochlorococcus marinus str. MIT 9301	strain	0	0	0	2	0	0	0	0
111781	Leptolyngbya sp. PCC 7376	species	0	0	0	7	1	5	7	0
33070	Thermostichus lividus	species	0	0	0	0	0	0	0	0
1917166	Thermostichus lividus PCC 6715	strain	0	0	0	1	0	0	4	1
1203599	Mycobacterium intracellulare subsp. yongonense	subspecies	0	0	0	0	0	6	7	6
1138871	Mycobacterium intracellulare subsp. yongonense 05-1390	strain	0	0	0	1	0	5	0	0
1249615	Mycobacterium tuberculosis K	strain	0	0	0	1	0	0	0	0
1138877	Mycobacterium tuberculosis 7199-99	strain	0	0	0	1	0	0	0	0
2480908	[Mycobacterium] chelonae subsp. gwanakae	subspecies	0	0	0	1	3	8	5	1
2806442	Rhodococcus sp. USK13	species	0	0	0	1	0	2	2	6
1033922	Rhodococcus sp. WB1	species	0	0	0	1	0	0	2	2
685727	Prescottella equi 103S	strain	0	0	0	5	0	0	0	2
35757	Corynebacterium cystitidis	species	0	0	0	12	0	0	1	0
38289	Corynebacterium jeikeium	species	0	0	0	2	0	0	0	0
1721	Corynebacterium callunae	species	0	0	0	0	0	0	0	0
1121353	Corynebacterium callunae DSM 20147	strain	0	0	0	2	0	0	0	0
1862358	Corynebacterium choanae	species	0	0	0	1	0	1	0	0
2709394	Corynebacterium lizhenjunii	species	0	0	0	1	0	0	0	0
1696072	Microbacterium sp. CGR1	species	0	0	0	1	0	0	0	1
2583374	Salinibacterium sp. M195	species	0	0	0	1	0	1	1	0
2609257	Rathayibacter sp. VKM Ac-2804	species	0	0	0	2	0	1	0	0
2804758	Curtobacterium sp. 24E2	species	0	0	0	2	1	8	0	2
2617988	unclassified Aquiluna	no rank	0	0	0	0	0	0	0	0
1855377	Candidatus Aquiluna sp. UB-MaderosW2red	species	0	0	0	1	0	0	0	0
535712	Candidatus Rhodoluna planktonica	species	0	0	0	1	0	0	0	0
279828	Microcella alkaliphila	species	0	0	0	2	2	0	2	2
347213	Arthrobacter sp. J3.49	species	0	0	0	1	0	0	0	0
2719588	Kocuria sp. KD4	species	0	0	0	2	1	0	5	3
85336	Rothia nasimurium	species	0	0	0	1	0	0	0	0
2646595	unclassified Sinomonas	no rank	0	0	0	0	0	0	0	0
2020377	Sinomonas sp. R1AF57	species	0	0	0	3	0	0	4	6
2805591	Tropherymataceae	family	0	0	0	0	0	0	0	0
2038	Tropheryma	genus	0	0	0	0	0	0	0	0
2039	Tropheryma whipplei	species	0	0	0	2	0	0	0	0
2109593	Streptomyces sp. SGAir0924	species	0	0	0	1	0	0	0	2
2594463	Streptomyces sp. S1D4-23	species	0	0	0	1	0	0	2	2
2742134	Streptomyces sp. NA03103	species	0	0	0	1	0	0	0	0
1734925	Cutibacterium acnes subsp. acnes	subspecies	0	0	0	0	0	0	0	0
1114967	Cutibacterium acnes TypeIA2 P.acn17	strain	0	0	0	259	0	0	0	0
1276648	Cutibacterium acnes hdn-1	strain	0	0	0	1	0	0	0	0
1096868	Pseudonocardia sp. EC080625-04	species	0	0	0	1	0	0	0	1
40567	Actinosynnema mirum	species	0	0	0	0	0	0	0	0
446462	Actinosynnema mirum DSM 43827	strain	0	0	0	2	0	0	0	0
2496867	Flaviflexus ciconiae	species	0	0	0	3	0	0	2	0
131112	Arcanobacterium phocae	species	0	0	0	1	0	0	0	0
1931217	Bifidobacterium longum subsp. suillum	subspecies	0	0	0	2	0	0	0	0
1680	Bifidobacterium adolescentis	species	0	0	0	2	0	0	4	1
1686	Bifidobacterium catenulatum	species	0	0	0	0	0	0	0	0
630129	Bifidobacterium catenulatum subsp. kashiwanohense	subspecies	0	0	0	0	0	0	0	0
1447716	Bifidobacterium kashiwanohense PV20-2	strain	0	0	0	1	0	0	0	0
1981050	Phoenicibacter	genus	0	0	0	0	0	0	0	0
1944646	Phoenicibacter congonensis	species	0	0	0	1	0	0	2	0
147206	Collinsella stercoris	species	0	0	0	0	0	0	0	0
445975	Collinsella stercoris DSM 13279	strain	0	0	0	1	0	1	0	0
180850	Bacillus thuringiensis serovar indiana	no rank	0	0	0	1	0	0	0	0
526983	Bacillus cereus Rock3-28	strain	0	0	0	1	0	0	0	0
526987	Bacillus cereus Rock4-2	strain	0	0	0	1	0	0	0	0
2026191	Bacillus luti	species	0	0	0	5	9	21	2	6
352858	Bacillus sp. Y1	species	0	0	0	3	2	0	2	2
2859227	Bacillus sp. LJBS17	species	0	0	0	3	2	0	0	0
666686	Bacillus sp. 1NLA3E	species	0	0	0	2	0	0	2	6
1806216	Bacillus sp. RZ2MS9	species	0	0	0	1	0	0	0	0
2812759	Bacillus sp. PDNC022	species	0	0	0	1	2	0	0	0
2590012	Lysinibacillus agricola	species	0	0	0	8	0	2	12	5
1421	Lysinibacillus sphaericus	species	0	0	0	5	0	6	6	19
33932	Sutcliffiella cohnii	species	0	0	0	3	2	0	0	0
1813182	Geobacillus sp. JS12	species	0	0	0	1	0	0	0	0
2675270	unclassified Mesobacillus	no rank	0	0	0	0	0	0	0	0
2880221	Mesobacillus sp. S13	species	0	0	0	1	0	0	0	2
2419841	Virgibacillus sp. Bac330	species	0	0	0	1	0	0	0	0
2823904	Paenibacillus sp. S02	species	0	0	0	2	0	0	0	2
1616788	Paenibacillus bovis	species	0	0	0	3	1	0	2	2
683737	Paenibacillus uliginis	species	0	0	0	0	0	0	0	0
1313296	Paenibacillus uliginis N3/975	strain	0	0	0	2	0	0	8	5
459472	Planococcus glaciei	species	0	0	0	2	0	8	13	41
1499687	Planococcus massiliensis	species	0	0	0	2	1	2	1	3
2662419	unclassified Planococcus (in: firmicutes)	no rank	0	0	0	0	0	0	0	0
2058136	Planococcus sp. MB-3u-03	species	0	0	0	2	0	1	4	3
157226	Jeotgalibacillus	genus	0	0	0	0	0	0	0	0
1508404	Jeotgalibacillus malaysiensis	species	0	0	0	6	1	1	3	5
160795	Ureibacillus	genus	0	0	0	2	0	4	0	0
33028	Staphylococcus saccharolyticus	species	0	0	0	3	0	0	0	0
70255	Staphylococcus condimenti	species	0	0	0	1	0	0	0	0
29388	Staphylococcus capitis	species	0	0	0	1	6	0	2	0
132920	Exiguobacterium antarcticum	species	0	0	0	0	0	0	0	0
1087448	Exiguobacterium antarcticum B7	strain	0	0	0	2	1	0	0	0
2624949	unclassified Gemella	no rank	0	0	0	0	0	0	0	0
2840371	Gemella sp. zg-570	species	0	0	0	1	0	0	0	0
1641	Listeria grayi	species	0	0	0	1	0	0	1	0
2755	Brochothrix	genus	0	0	0	0	0	0	0	0
2756	Brochothrix thermosphacta	species	0	0	0	6	4	0	0	2
2816960	Lactococcus cremoris subsp. cremoris	subspecies	0	0	0	0	0	0	0	0
1295826	Lactococcus cremoris subsp. cremoris KW2	strain	0	0	0	3	0	0	0	0
712633	Streptococcus sp. oral taxon 431	species	0	0	0	4	2	0	0	0
1759399	Streptococcus sp. A12	species	0	0	0	2	0	0	0	0
1156431	Streptococcus ilei	species	0	0	0	3	0	0	0	1
365659	Streptococcus mitis B6	strain	0	0	0	2	0	0	0	0
257758	Streptococcus pseudopneumoniae	species	0	0	0	0	0	0	0	0
1054460	Streptococcus pseudopneumoniae IS7493	strain	0	0	0	2	0	0	0	0
1335	Streptococcus equinus	species	0	0	0	2	0	0	0	0
257487	unclassified Carnobacterium	no rank	0	0	0	3	0	1	0	0
208596	Carnobacterium sp. 17-4	species	0	0	0	2	0	0	0	2
2800128	Carnobacterium sp. CS13	species	0	0	0	1	0	0	0	0
174587	Carnobacterium viridans	species	0	0	0	1	0	0	3	1
2621505	unclassified Jeotgalibaca	no rank	0	0	0	0	0	0	0	0
1903686	Jeotgalibaca sp. PTS2502	species	0	0	0	8	0	0	0	0
2496265	Jeotgalibaca ciconiae	species	0	0	0	1	0	0	0	5
117563	Granulicatella	genus	0	0	0	2	0	0	1	0
46124	Granulicatella adiacens	species	0	0	0	4	0	0	2	0
1074467	Companilactobacillus heilongjiangensis	species	0	0	0	6	0	0	0	0
83526	Companilactobacillus paralimentarius	species	0	0	0	2	0	0	0	0
1007676	Companilactobacillus ginsenosidimutans	species	0	0	0	1	0	0	0	0
1585	Lactobacillus delbrueckii subsp. bulgaricus	subspecies	0	0	0	0	0	1	0	0
390333	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002	strain	0	0	0	1	0	0	0	0
2620435	unclassified Lactobacillus	no rank	0	0	0	0	0	2	0	0
1545702	Lactobacillus sp. wkB8	species	0	0	0	1	0	0	8	0
227945	Lactobacillus ultunensis	species	0	0	0	1	0	0	0	0
155866	Weissella soli	species	0	0	0	2	0	0	2	0
137591	Weissella cibaria	species	0	0	0	1	0	0	0	2
2767877	Apilactobacillus	genus	0	0	0	0	0	0	0	0
148814	Apilactobacillus kunkeei	species	0	0	0	3	0	0	0	0
2767881	Fructilactobacillus	genus	0	0	0	0	0	0	0	0
53444	Fructilactobacillus lindneri	species	0	0	0	1	0	0	0	1
866775	Aerococcus urinae ACS-120-V-Col10a	strain	0	0	0	1	0	0	0	0
883064	Clostridium perfringens F262	strain	0	0	0	2	2	0	0	0
195102	Clostridium perfringens str. 13	strain	0	0	0	1	0	0	0	0
2779445	Clostridium sp. 'deep sea'	species	0	0	0	1	1	0	0	0
941968	Clostridium botulinum H04402 065	strain	0	0	0	2	0	1	0	0
1408284	Clostridium botulinum Prevot_594	strain	0	0	0	2	0	0	0	0
84023	Clostridium autoethanogenum	species	0	0	0	0	0	0	0	0
1341692	Clostridium autoethanogenum DSM 10061	strain	0	0	0	2	0	0	1	0
1147129	Dehalobacter sp. DCA	species	0	0	0	2	0	0	0	0
477974	Candidatus Desulforudis audaxviator MP104C	strain	0	0	0	1	0	0	2	1
657322	Faecalibacterium prausnitzii SL3/3	strain	0	0	0	1	0	0	0	1
2608920	unclassified Ruminococcus	no rank	0	0	0	0	0	0	0	0
2564099	Ruminococcus bovis	species	0	0	0	2	0	2	1	1
1871021	Lachnoclostridium phocaeense	species	0	0	0	1	0	0	2	4
1912897	Blautia argi	species	0	0	0	1	0	4	0	0
2638182	unclassified Acetobacterium	no rank	0	0	0	0	0	0	0	0
2184575	Acetobacterium sp. KB-1	species	0	0	0	10	0	1	10	1
53442	Eubacterium callanderi	species	0	0	0	1	0	0	0	0
2603323	Petrocella	genus	0	0	0	0	0	0	0	0
2173034	Petrocella atlantisensis	species	0	0	0	1	0	0	0	2
2848916	Thermohalobacteraceae	family	0	0	0	0	0	0	0	0
171003	Caloranaerobacter	genus	0	0	0	0	0	0	0	0
116090	Caloranaerobacter azorensis	species	0	0	0	1	0	1	0	0
2325	Thermoanaerobacter kivui	species	0	0	0	1	0	0	0	0
46354	Thermoanaerobacter wiegelii	species	0	0	0	0	0	0	0	0
697303	Thermoanaerobacter wiegelii Rt8.B1	strain	0	0	0	1	0	0	0	0
1222016	Caldicellulosiruptor changbaiensis	species	0	0	0	17	0	11	7	16
2622462	unclassified Caldicellulosiruptor	no rank	0	0	0	0	0	0	0	0
2806205	Caldicellulosiruptor diazotrophicus	species	0	0	0	1	0	0	0	0
47490	Thermoanaerobacterium aotearoense	species	0	0	0	1	0	0	0	3
2331	Halanaerobium praevalens	species	0	0	0	0	0	0	0	0
572479	Halanaerobium praevalens DSM 2228	strain	0	0	0	2	2	0	1	0
2630086	unclassified Veillonella	no rank	0	0	0	0	0	0	0	0
2682455	Veillonella sp. S12025-13	species	0	0	0	1	0	1	0	0
1573534	Faecalitalea	genus	0	0	0	0	0	0	0	0
39483	Faecalitalea cylindroides	species	0	0	0	0	0	0	0	0
717960	Faecalitalea cylindroides T2-87	strain	0	0	0	1	0	2	1	4
2794837	Schnuerera	genus	0	0	0	0	0	0	0	0
45497	Schnuerera ultunensis	species	0	0	0	0	0	0	0	0
1288971	[Clostridium] ultunense Esp	strain	0	0	0	4	0	5	0	0
456163	Thermus parvatiensis	species	0	0	0	2	0	1	0	0
2742195	Mycoplasma sp. OR1901	species	0	0	0	3	0	0	0	0
2095	Mycoplasma capricolum	species	0	0	0	1	0	0	0	0
2118	Mesomycoplasma mobile	species	0	0	0	0	0	0	0	0
267748	Mesomycoplasma mobile 163K	strain	0	0	0	1	0	0	0	0
114881	Mycoplasmopsis columbina	species	0	0	0	1	0	0	0	0
2792084	Spiroplasma endosymbiont of 'Nebria riversi'	species	0	0	0	2	0	0	4	0
47835	Spiroplasma phoeniceum	species	0	0	0	0	0	0	0	0
1276259	Spiroplasma phoeniceum P40	strain	0	0	0	2	0	0	0	0
216942	Spiroplasma litorale	species	0	0	0	1	0	0	0	0
229545	Aster yellows witches'-broom phytoplasma	species	0	0	0	0	0	0	0	0
322098	Aster yellows witches'-broom phytoplasma AYWB	strain	0	0	0	4	0	0	12	4
321961	Candidatus Phytoplasma tritici	species	0	0	0	1	0	0	2	0
85628	16SrVIII (Loofah witches'-broom group)	species group	0	0	0	0	0	0	0	0
35773	Candidatus Phytoplasma luffae	species	0	0	0	1	0	0	1	0
278153	Mesorhizobium sp. WSM1497	species	0	0	0	1	0	0	0	0
278148	Mesorhizobium ciceri biovar biserrulae	no rank	0	0	0	3	1	0	1	0
1435607	Rhizobium sp. Khangiran2	species	0	0	0	5	0	0	4	0
1301032	Rhizobium sp. IE4771	species	0	0	0	3	0	0	0	0
2364272	Rhizobium sp. CCGE532	species	0	0	0	2	0	2	0	4
2048897	Rhizobium sp. NXC24	species	0	0	0	2	0	1	3	7
1914541	Rhizobium sp. Y9	species	0	0	0	2	0	0	0	0
2590777	Rhizobium sp. NIBRBAC000502774	species	0	0	0	1	0	0	1	0
754523	Rhizobium leguminosarum bv. trifolii WSM1689	strain	0	0	0	1	0	3	1	0
1538158	Rhizobium acidisoli	species	0	0	0	3	0	2	0	0
1279031	Agrobacterium sp. 33MFTa1.1	species	0	0	0	4	0	0	0	1
2820002	Agrobacterium sp. S7/73	species	0	0	0	1	1	0	0	4
1125847	Pseudorhizobium banfieldiae	species	0	0	0	1	0	2	2	2
555315	Ensifer canadensis	species	0	0	0	5	0	2	5	6
430451	Sinorhizobium sp. M14	species	0	0	0	1	1	6	1	4
1273132	Liberibacter crescens	species	0	0	0	1	0	0	2	0
693750	Brucella sp. BO2	species	0	0	0	2	0	0	0	0
1218315	Brucella inopinata	species	0	0	0	1	0	0	0	0
1638161	Aureimonas sp. AU12	species	0	0	0	1	0	0	0	0
686597	Martelella sp. AD-3	species	0	0	0	1	1	3	3	2
33047	Bartonella vinsonii	species	0	0	0	1	0	0	0	0
1579315	Halocynthiibacter	genus	0	0	0	0	0	0	0	0
1579316	Falsihalocynthiibacter arcticus	species	0	0	0	6	0	0	0	1
2820509	Aestuarium	genus	0	0	0	0	0	0	0	0
2820523	Aestuarium zhoushanense	species	0	0	0	6	1	2	0	0
215743	Roseovarius mucosus	species	0	0	0	5	0	2	0	0
2508307	Leisingera sp. NJS204	species	0	0	0	2	0	0	0	0
290400	Jannaschia sp. CCS1	species	0	0	0	1	1	2	0	2
335927	Thalassobius	genus	0	0	0	0	0	0	0	0
53501	Thalassobius gelatinovorus	species	0	0	0	1	0	0	0	0
1866325	Sphingopyxis sp. MG	species	0	0	0	1	0	3	0	5
394733	Parasphingorhabdus litoris	species	0	0	0	0	0	0	0	0
1123271	Parasphingorhabdus litoris DSM 22379	strain	0	0	0	4	0	0	1	0
2060312	Altererythrobacter sp. B11	species	0	0	0	1	0	0	1	1
2867238	Qipengyuania psychrotolerans	species	0	0	0	2	0	0	0	0
266951	Qipengyuania seohaensis	species	0	0	0	1	0	0	0	0
2338327	Tsuneonella amylolytica	species	0	0	0	1	0	1	7	3
120044	Zymomonas mobilis subsp. pomaceae	subspecies	0	0	0	0	0	0	0	0
579138	Zymomonas mobilis subsp. pomaceae ATCC 29192	strain	0	0	0	1	0	0	0	2
1231624	Asaia bogorensis NBRC 16594	strain	0	0	0	1	0	0	2	0
2800818	Brevundimonas vitisensis	species	0	0	0	6	0	5	2	5
1532555	Brevundimonas sp. DS20	species	0	0	0	3	1	2	0	0
2750824	unclassified spotted fever group	no rank	0	0	0	0	0	0	0	0
